Unidad territorial, Variable, 2020
Curacaví,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.121328575349986
Curacaví,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.858786437302949
Curacaví,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 5.394801373222168
Curacaví,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 2.7548209366391188
Curacaví,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 2.7548209366391188
Curacaví,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 2.7548209366391188
Curacaví,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
Renca,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.36629840780369
Renca,  Tasa de Mortalidad General Hombre (Por mil Hombres), 7.256766274273065
Renca,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 5.4957890207167885
Renca,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 1.693002257336343
Renca,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 0.564334085778781
Renca,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 0.564334085778781
Renca,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.128668171557562
Recoleta,  Tasa de Mortalidad General Total (Por mil Habitantes), 8.059976325134814
Recoleta,  Tasa de Mortalidad General Hombre (Por mil Hombres), 8.719421106720205
Recoleta,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.409497533651033
Recoleta,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 3.374578177727784
Recoleta,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 2.249718785151856
Recoleta,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 1.124859392575928
Recoleta,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.124859392575928
El Quisco,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.932702062901589
El Quisco,  Tasa de Mortalidad General Hombre (Por mil Hombres), 7.435369480668039
El Quisco,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 6.444444444444445
El Quisco,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 6.224066390041493
El Quisco,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 2.074688796680498
El Quisco,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 2.074688796680498
El Quisco,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 4.149377593360996
Independencia,  Tasa de Mortalidad General Total (Por mil Habitantes), 7.658466195051561
Independencia,  Tasa de Mortalidad General Hombre (Por mil Hombres), 7.618058868093942
Independencia,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.699153799426448
Independencia,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 5.88235294117647
Independencia,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 4.575163398692811
Independencia,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 3.2679738562091503
Independencia,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.3071895424836601
Las Condes,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.696718758975568
Las Condes,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.309363966383211
Las Condes,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.063518691836339
Las Condes,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 3.558718861209964
Las Condes,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 2.9116790682626985
Las Condes,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 2.5881591717890653
Las Condes,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 0.6470397929472663
Cerro Navia,  Tasa de Mortalidad General Total (Por mil Habitantes), 9.356684097848595
Cerro Navia,  Tasa de Mortalidad General Hombre (Por mil Hombres), 10.681493428405698
Cerro Navia,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 8.052157922598981
Cerro Navia,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 4.962779156327543
Cerro Navia,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 4.962779156327543
Cerro Navia,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 2.4813895781637716
Cerro Navia,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
Quinta Normal,  Tasa de Mortalidad General Total (Por mil Habitantes), 7.545758535726857
Quinta Normal,  Tasa de Mortalidad General Hombre (Por mil Hombres), 7.658334200782192
Quinta Normal,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.436235008174072
Quinta Normal,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 4.548408057179987
Quinta Normal,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 3.898635477582846
Quinta Normal,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 3.248862897985705
Quinta Normal,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 0.649772579597141
Providencia,  Tasa de Mortalidad General Total (Por mil Habitantes), 8.05710337308002
Providencia,  Tasa de Mortalidad General Hombre (Por mil Hombres), 7.603818864774625
Providencia,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 8.485760449942648
Providencia,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 6.172839506172839
Providencia,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 3.0864197530864197
Providencia,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 1.8518518518518519
Providencia,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 3.0864197530864197
Pudahuel,  Tasa de Mortalidad General Total (Por mil Habitantes), 5.597715089338269
Pudahuel,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.272609870938244
Pudahuel,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 4.9427881995796685
Pudahuel,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 4.680851063829787
Pudahuel,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 4.25531914893617
Pudahuel,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 4.25531914893617
Pudahuel,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 0.425531914893617
La Reina,  Tasa de Mortalidad General Total (Por mil Habitantes), 7.122052427881738
La Reina,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.7589709978699
La Reina,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.46674963055145
La Reina,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 2.785515320334262
La Reina,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 2.785515320334262
La Reina,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 2.785515320334262
La Reina,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
Lo Prado,  Tasa de Mortalidad General Total (Por mil Habitantes), 7.911650048370259
Lo Prado,  Tasa de Mortalidad General Hombre (Por mil Hombres), 8.753032508491025
Lo Prado,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.091796210144105
Lo Prado,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 2.055498458376156
Lo Prado,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 2.055498458376156
Lo Prado,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 1.027749229188078
Lo Prado,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
Santiago,  Tasa de Mortalidad General Total (Por mil Habitantes), 3.909394272449205
Santiago,  Tasa de Mortalidad General Hombre (Por mil Hombres), 4.230892647041347
Santiago,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 3.5857018642458858
Santiago,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 6.180223285486443
Santiago,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 4.186602870813397
Santiago,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 2.9904306220095696
Santiago,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.993620414673046
El Tabo,  Tasa de Mortalidad General Total (Por mil Habitantes), 8.92732598688799
El Tabo,  Tasa de Mortalidad General Hombre (Por mil Hombres), 9.964912280701755
El Tabo,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.902398447248025
El Tabo,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), -
El Tabo,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), -
El Tabo,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), -
El Tabo,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
Ñuñoa,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.926680309522287
Ñuñoa,  Tasa de Mortalidad General Hombre (Por mil Hombres), 5.9900384839458765
Ñuñoa,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.816213773057052
Ñuñoa,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 2.9940119760479043
Ñuñoa,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 1.2831479897348161
Ñuñoa,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 0.8554319931565441
Ñuñoa,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.7108639863130881
Estación Central,  Tasa de Mortalidad General Total (Por mil Habitantes), 5.0292080931564085
Estación Central,  Tasa de Mortalidad General Hombre (Por mil Hombres), 5.514316012725344
Estación Central,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 4.540955929440531
Estación Central,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 3.9284155390659103
Estación Central,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 1.745962461807071
Estación Central,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 1.3094718463553032
Estación Central,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 2.182453077258839
Peñalolén,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.206943080532838
Peñalolén,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.779815954659028
Peñalolén,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 5.65205200478137
Peñalolén,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 6.121556624398776
Peñalolén,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 6.121556624398776
Peñalolén,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 4.809794490599038
Peñalolén,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
Macul,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.7664426040776915
Macul,  Tasa de Mortalidad General Hombre (Por mil Hombres), 7.0357676686847945
Macul,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 6.505657729306161
Macul,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 4.291845493562231
Macul,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 3.433476394849785
Macul,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 3.433476394849785
Macul,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 0.8583690987124463
Pedro Aguirre Cerda,  Tasa de Mortalidad General Total (Por mil Habitantes), 9.971893175514596
Pedro Aguirre Cerda,  Tasa de Mortalidad General Hombre (Por mil Hombres), 10.785853147898909
Pedro Aguirre Cerda,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 9.170088570534185
Pedro Aguirre Cerda,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 6.60377358490566
Pedro Aguirre Cerda,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 4.716981132075471
Pedro Aguirre Cerda,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), -
Pedro Aguirre Cerda,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.8867924528301887
San Joaquín,  Tasa de Mortalidad General Total (Por mil Habitantes), 8.300719911098227
San Joaquín,  Tasa de Mortalidad General Hombre (Por mil Hombres), 9.141268815941434
San Joaquín,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.481201572579106
San Joaquín,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 9.045226130653266
San Joaquín,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 6.030150753768844
San Joaquín,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 5.025125628140704
San Joaquín,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 3.015075376884422
San Miguel,  Tasa de Mortalidad General Total (Por mil Habitantes), 8.462411411479117
San Miguel,  Tasa de Mortalidad General Hombre (Por mil Hombres), 8.45377274540489
San Miguel,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 8.455974425833444
San Miguel,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 5.497526113249037
San Miguel,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 4.398020890599231
San Miguel,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 3.298515667949423
San Miguel,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.0995052226498077
Cerrillos,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.002967759341697
Cerrillos,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.524210047738122
Cerrillos,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 5.4930391851621225
Cerrillos,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 4.830917874396135
Cerrillos,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 1.2077294685990339
Cerrillos,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), -
Cerrillos,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 3.6231884057971016
Maipú,  Tasa de Mortalidad General Total (Por mil Habitantes), 5.687818114257568
Maipú,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.1436257244094765
Maipú,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 5.237629412244233
Maipú,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 5.97076384599547
Maipú,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 4.941321803582459
Maipú,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 3.5001029442042415
Maipú,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.0294420424130122
María Pinto,  Tasa de Mortalidad General Total (Por mil Habitantes), 5.694760820045558
María Pinto,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.079437989732504
María Pinto,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 5.31632110579479
María Pinto,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 18.18181818181818
María Pinto,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 12.121212121212121
María Pinto,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 12.121212121212121
María Pinto,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 6.0606060606060606
Lo Espejo,  Tasa de Mortalidad General Total (Por mil Habitantes), 9.348673759206664
Lo Espejo,  Tasa de Mortalidad General Hombre (Por mil Hombres), 10.997931847613893
Lo Espejo,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.711786372007367
Lo Espejo,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 6.039689387402934
Lo Espejo,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 5.176876617773942
Lo Espejo,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 4.3140638481449525
Lo Espejo,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 0.8628127696289906
La Florida,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.818526313696938
La Florida,  Tasa de Mortalidad General Hombre (Por mil Hombres), 7.064634319143337
La Florida,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 6.581099356048216
La Florida,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 4.010695187165775
La Florida,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 3.4759358288770055
La Florida,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 2.6737967914438503
La Florida,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 0.5347593582887701
La Cisterna,  Tasa de Mortalidad General Total (Por mil Habitantes), 7.756337495270526
La Cisterna,  Tasa de Mortalidad General Hombre (Por mil Hombres), 7.7588297098520975
La Cisterna,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.753916218444505
La Cisterna,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 1.949317738791423
La Cisterna,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 0.9746588693957114
La Cisterna,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 0.9746588693957114
La Cisterna,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 0.9746588693957114
La Granja,  Tasa de Mortalidad General Total (Por mil Habitantes), 8.379774309096993
La Granja,  Tasa de Mortalidad General Hombre (Por mil Hombres), 9.11668699924165
La Granja,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.657635826103814
La Granja,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 8.27814569536424
La Granja,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 6.622516556291391
La Granja,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 5.794701986754967
La Granja,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.6556291390728477
Cartagena,  Tasa de Mortalidad General Total (Por mil Habitantes), 8.163426272824072
Cartagena,  Tasa de Mortalidad General Hombre (Por mil Hombres), 9.264435747943455
Cartagena,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.089435961358679
Cartagena,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), -
Cartagena,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), -
Cartagena,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), -
Cartagena,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
San Ramón,  Tasa de Mortalidad General Total (Por mil Habitantes), 11.270373367240781
San Ramón,  Tasa de Mortalidad General Hombre (Por mil Hombres), 12.725492938050623
San Ramón,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 9.838546922300706
San Ramón,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 5.827505827505828
San Ramón,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 3.4965034965034967
San Ramón,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 2.331002331002331
San Ramón,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 2.331002331002331
El Bosque,  Tasa de Mortalidad General Total (Por mil Habitantes), 8.075581395348838
El Bosque,  Tasa de Mortalidad General Hombre (Por mil Hombres), 8.235584785345365
El Bosque,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 7.919267151707413
El Bosque,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 11.655011655011656
El Bosque,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 8.741258741258742
El Bosque,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 6.41025641025641
El Bosque,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 2.913752913752914
Padre Hurtado,  Tasa de Mortalidad General Total (Por mil Habitantes), 5.0816843694398015
Padre Hurtado,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.200875737713835
Padre Hurtado,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 3.981934311446057
Padre Hurtado,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 6.984866123399302
Padre Hurtado,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 4.656577415599534
Padre Hurtado,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 4.656577415599534
Padre Hurtado,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 2.328288707799767
La Pintana,  Tasa de Mortalidad General Total (Por mil Habitantes), 7.584440277814456
La Pintana,  Tasa de Mortalidad General Hombre (Por mil Hombres), 8.476750400855158
La Pintana,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 6.712950879574046
La Pintana,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 3.864734299516908
La Pintana,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 3.864734299516908
La Pintana,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 3.381642512077295
La Pintana,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
San Bernardo,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.3224981782126175
San Bernardo,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.882561761935811
San Bernardo,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 5.774231678486998
San Bernardo,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 6.881948120698782
San Bernardo,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 5.823186871360508
San Bernardo,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 4.764425622022234
San Bernardo,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.0587612493382743
Puente Alto,  Tasa de Mortalidad General Total (Por mil Habitantes), 5.163266032831251
Puente Alto,  Tasa de Mortalidad General Hombre (Por mil Hombres), 5.503899645143313
Puente Alto,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 4.833757721219801
Puente Alto,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 4.252423881612519
Puente Alto,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 2.5514543289675116
Puente Alto,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 2.21126041843851
Puente Alto,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.7009695526450077
Peñaflor,  Tasa de Mortalidad General Total (Por mil Habitantes), 6.94650596687051
Peñaflor,  Tasa de Mortalidad General Hombre (Por mil Hombres), 7.784286975363133
Peñaflor,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 6.131136017495216
Peñaflor,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 4.048582995951417
Peñaflor,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 3.0364372469635628
Peñaflor,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 3.0364372469635628
Peñaflor,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), 1.0121457489878543
Calera De Tango,  Tasa de Mortalidad General Total (Por mil Habitantes), 4.767747589833479
Calera De Tango,  Tasa de Mortalidad General Hombre (Por mil Hombres), 4.725631259698124
Calera De Tango,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 4.80936781208615
Calera De Tango,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 7.220216606498195
Calera De Tango,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 7.220216606498195
Calera De Tango,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 3.6101083032490977
Calera De Tango,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
Pirque,  Tasa de Mortalidad General Total (Por mil Habitantes), 5.6189005356027995
Pirque,  Tasa de Mortalidad General Hombre (Por mil Hombres), 6.20912874033952
Pirque,  Tasa de Mortalidad General Mujer (Por mil Mujeres), 5.034654112723945
Pirque,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), 6.7114093959731544
Pirque,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), 6.7114093959731544
Pirque,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), 6.7114093959731544
Pirque,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
Juan Fernández,  Tasa de Mortalidad General Total (Por mil Habitantes), -
Juan Fernández,  Tasa de Mortalidad General Hombre (Por mil Hombres), -
Juan Fernández,  Tasa de Mortalidad General Mujer (Por mil Mujeres), -
Juan Fernández,  Tasa de Mortalidad Infantil, menores de 1 año. (Por Mil nacidos vivos), -
Juan Fernández,  Tasa de Mortalidad Neonatal, menores de 28 dias. (Por Mil nacidos vivos), -
Juan Fernández,  Tasa de Mortalidad Neonatal Precoz, menores de 7 dias. (Por Mil nacidos vivos), -
Juan Fernández,  Tasa de Mortalidad Postneonatal, de 28 dias a 11 meses. (Por Mil nacidos vivos), -
